client_id,first_name,last_name,email,passport_id,registration_date,status,age,gender,income_level,last_active_date,community_id,transaction_frequency
client_758,Josefina,Cárdenas,client758@ex.com,AB0758123,2024-08-12,active,33,female,medium,2025-03-21,7,low
client_759,Salvador,Tapia,client759@ex.com,AB0759123,2023-01-25,active,28,male,high,2025-04-10,7,medium
client_760,Rafaela,Soto,client760@ex.com,AB0760123,2024-07-07,active,35,female,medium,2025-02-23,7,low
client_761,Lucas,Bravo,client761@ex.com,AB0761123,2023-12-20,active,24,male,low,2025-03-08,7,low
client_762,Emilia,Sepúlveda,client762@ex.com,AB0762123,2024-05-03,active,31,female,medium,2025-04-25,7,low
client_763,Fernando,Vidal,client763@ex.com,AB0763123,2023-09-16,active,26,male,medium,2025-02-10,7,medium
client_764,Magdalena,Carvajal,client764@ex.com,AB0764123,2024-03-30,active,34,female,low,2025-03-31,7,low
client_765,Simón,Navarrete,client765@ex.com,AB0765123,2023-06-12,active,29,male,medium,2025-04-18,7,low
client_766,Trinidad,Figueroa,client766@ex.com,AB0766123,2024-11-25,active,25,female,high,2025-02-03,7,medium
client_767,Cristián,Arce,client767@ex.com,AB0767123,2023-04-07,active,32,male,medium,2025-03-16,7,low
client_768,Agustina,Godoy,client768@ex.com,AB0768123,2024-09-20,active,27,female,low,2025-04-07,7,low
client_769,Alonso,Vergara,client769@ex.com,AB0769123,2023-08-02,active,33,male,medium,2025-02-20,7,low
client_770,Maite,Bustos,client770@ex.com,AB0770123,2024-02-15,active,28,female,medium,2025-03-05,7,medium
client_771,Renato,Orellana,client771@ex.com,AB0771123,2023-11-28,active,35,male,low,2025-04-22,7,low
client_772,Fernanda,Ibáñez,client772@ex.com,AB0772123,2024-06-10,active,24,female,medium,2025-02-15,7,low
client_773,Julián,Gallardo,client773@ex.com,AB0773123,2023-08-23,active,31,male,high,2025-03-28,7,medium
client_774,Francisca,Leiva,client774@ex.com,AB0774123,2024-01-05,active,26,female,medium,2025-04-17,7,low
client_775,Octavio,Escobar,client775@ex.com,AB0775123,2023-10-18,active,34,male,low,2025-02-02,7,low
client_776,Amparo,Poblete,client776@ex.com,AB0776123,2024-05-31,active,29,female,medium,2025-03-15,7,low
client_777,Lorenzo,Gómez,client777@ex.com,AB0777123,2023-03-13,active,25,male,medium,2025-04-04,7,medium
client_778,Dominga,Pino,client778@ex.com,AB0778123,2024-10-26,active,32,female,low,2025-02-25,7,low
client_779,Bautista,Peña,client779@ex.com,AB0779123,2023-06-08,active,27,male,medium,2025-03-10,7,low
client_780,Montserrat,Cáceres,client780@ex.com,AB0780123,2024-08-21,active,33,female,high,2025-04-29,7,medium
client_781,Gaspar,Venegas,client781@ex.com,AB0781123,2023-01-03,active,28,male,medium,2025-02-14,7,low
client_782,Rocío,Zambrano,client782@ex.com,AB0782123,2024-07-16,active,35,female,low,2025-03-01,7,low
client_783,Thiago,Alarcón,client783@ex.com,AB0783123,2023-12-29,active,24,male,medium,2025-04-24,7,low
client_784,Abril,Yáñez,client784@ex.com,AB0784123,2024-05-12,active,31,female,medium,2025-02-09,7,medium
client_785,Maximiliano,Riquelme,client785@ex.com,AB0785123,2023-09-25,active,26,male,low,2025-03-22,7,low
client_786,Martín,Calderón,client786@ex.com,AB0786123,2024-04-08,active,34,female,medium,2025-04-13,7,low
client_787,Amelia,Maldonado,client787@ex.com,AB0787123,2023-06-21,active,29,male,high,2025-02-28,7,medium
client_788,Gael,Becerra,client788@ex.com,AB0788123,2024-11-03,active,25,female,medium,2025-03-17,7,low
client_789,Esperanza,Carrasco,client789@ex.com,AB0789123,2023-04-16,active,32,male,low,2025-04-06,7,low
client_790,Máximo,Saavedra,client790@ex.com,AB0790123,2024-09-29,active,27,female,medium,2025-02-19,7,low
client_791,Helena,Andrade,client791@ex.com,AB0791123,2023-08-11,active,33,male,medium,2025-03-04,7,medium
client_792,Luciano,Parra,client792@ex.com,AB0792123,2024-02-24,active,28,female,low,2025-04-25,7,low
client_793,Paz,Salinas,client793@ex.com,AB0793123,2023-11-06,active,35,male,medium,2025-02-12,7,low
client_794,Dante,Sánchez,client794@ex.com,AB0794123,2024-06-19,active,24,female,high,2025-03-27,7,medium
client_795,Leonor,Lara,client795@ex.com,AB0795123,2023-09-01,active,31,male,medium,2025-04-16,7,low
client_796,Augusto,Donoso,client796@ex.com,AB0796123,2024-01-14,active,26,female,low,2025-02-01,7,low
client_797,Blanca,Cortes,client797@ex.com,AB0797123,2023-10-27,active,34,male,medium,2025-03-20,7,low
client_798,Benito,Vera,client798@ex.com,AB0798123,2024-05-09,active,29,female,medium,2025-04-09,7,medium
client_799,Macarena,Arellano,client799@ex.com,AB0799123,2023-03-22,active,25,male,low,2025-02-22,7,low
client_800,Lautaro,Jara,client800@ex.com,AB0800123,2024-11-04,active,32,female,medium,2025-03-07,7,low
client_801,Pierre,Dubois,client801@ex.com,AB0801123,2023-07-12,active,33,male,medium,2025-04-02,8,medium
client_802,Sophie,Martin,client802@ex.com,AB0802123,2024-01-25,active,28,female,low,2025-03-16,8,low
client_803,Antoine,Bernard,client803@ex.com,AB0803123,2023-10-08,active,35,male,medium,2025-04-29,8,low
client_804,Camille,Petit,client804@ex.com,AB0804123,2024-04-21,active,26,female,high,2025-02-12,8,low
client_805,Louis,Durand,client805@ex.com,AB0805123,2023-08-04,active,31,male,medium,2025-03-25,8,medium
client_806,Juliette,Leroy,client806@ex.com,AB0806123,2024-02-17,active,29,female,low,2025-04-18,8,low
client_807,Thomas,Moreau,client807@ex.com,AB0807123,2023-05-30,active,34,male,medium,2025-02-01,8,low
client_808,Léa,Simon,client808@ex.com,AB0808123,2024-09-12,active,27,female,medium,2025-03-14,8,low
client_809,Nicolas,Lefebvre,client809@ex.com,AB0809123,2023-12-25,active,32,male,low,2025-04-07,8,medium
client_810,Manon,Laurent,client810@ex.com,AB0810123,2024-07-08,active,25,female,medium,2025-02-20,8,low
client_811,Hugo,Fournier,client811@ex.com,AB0811123,2023-03-21,active,30,male,high,2025-03-05,8,low
client_812,Chloé,Michel,client812@ex.com,AB0812123,2024-11-03,active,35,female,medium,2025-04-26,8,medium
client_813,Maxime,Mercier,client813@ex.com,AB0813123,2023-06-16,active,28,male,low,2025-02-09,8,low
client_814,Inès,Blanc,client814@ex.com,AB0814123,2024-10-29,active,33,female,medium,2025-03-22,8,low
client_815,Lucas,Dupont,client815@ex.com,AB0815123,2023-01-11,active,26,male,medium,2025-04-15,8,low
client_816,Zoé,Rousseau,client816@ex.com,AB0816123,2024-05-24,active,31,female,low,2025-02-28,8,medium
client_817,Gabriel,Bonnet,client817@ex.com,AB0817123,2023-09-07,active,29,male,medium,2025-03-11,8,low
client_818,Emma,Lemaire,client818@ex.com,AB0818123,2024-03-20,active,34,female,high,2025-04-04,8,low
client_819,Raphaël,Girard,client819@ex.com,AB0819123,2023-07-03,active,27,male,medium,2025-02-17,8,medium
client_820,Jade,Lambert,client820@ex.com,AB0820123,2024-12-16,active,32,female,low,2025-03-02,8,low
client_821,Ethan,Fontaine,client821@ex.com,AB0821123,2023-04-29,active,25,male,medium,2025-04-23,8,low
client_822,Louise,Perrin,client822@ex.com,AB0822123,2024-08-11,active,30,female,medium,2025-02-06,8,low
client_823,Jules,Gauthier,client823@ex.com,AB0823123,2023-11-24,active,35,male,low,2025-03-19,8,medium
client_824,Lina,Morin,client824@ex.com,AB0824123,2024-06-07,active,28,female,medium,2025-04-12,8,low
client_825,Arthur,Roussel,client825@ex.com,AB0825123,2023-02-20,active,33,male,high,2025-02-25,8,low
client_826,Lucie,Henry,client826@ex.com,AB0826123,2024-10-03,active,26,female,medium,2025-03-08,8,medium
client_827,Léo,Andre,client827@ex.com,AB0827123,2023-05-16,active,31,male,low,2025-04-01,8,low
client_828,Alice,Chevalier,client828@ex.com,AB0828123,2024-09-29,active,29,female,medium,2025-02-14,8,low
client_829,Adam,Roy,client829@ex.com,AB0829123,2023-12-12,active,34,male,medium,2025-03-27,8,low
client_830,Clara,Bertrand,client830@ex.com,AB0830123,2024-04-25,active,27,female,low,2025-04-20,8,medium
client_831,Paul,Legrand,client831@ex.com,AB0831123,2023-08-08,active,32,male,medium,2025-02-03,8,low
client_832,Jeanne,Roux,client832@ex.com,AB0832123,2024-01-21,active,25,female,high,2025-03-16,8,low
client_833,Victor,Faure,client833@ex.com,AB0833123,2023-10-04,active,30,male,medium,2025-04-09,8,medium
client_834,Sarah,Vincent,client834@ex.com,AB0834123,2024-07-17,active,35,female,low,2025-02-22,8,low
client_835,Nathan,Muller,client835@ex.com,AB0835123,2023-03-30,active,28,male,medium,2025-03-05,8,low
client_836,Ambre,Lefevre,client836@ex.com,AB0836123,2024-11-12,active,33,female,medium,2025-04-28,8,low
client_837,Mathis,Fabre,client837@ex.com,AB0837123,2023-06-25,active,26,male,low,2025-02-11,8,medium
client_838,Lola,Marchand,client838@ex.com,AB0838123,2024-10-08,active,31,female,medium,2025-03-24,8,low
client_839,Sacha,Robin,client839@ex.com,AB0839123,2023-01-20,active,29,male,high,2025-04-17,8,low
client_840,Eva,David,client840@ex.com,AB0840123,2024-05-03,active,34,female,medium,2025-03-01,8,medium
client_841,Clément,Berthelot,client841@ex.com,AB0841123,2023-09-16,active,27,male,low,2025-04-14,8,low
client_842,Mathilde,Picard,client842@ex.com,AB0842123,2024-03-29,active,32,female,medium,2025-02-27,8,low
client_843,Théo,Guerin,client843@ex.com,AB0843123,2023-07-12,active,25,male,medium,2025-03-10,8,low
client_844,Maëlys,Noel,client844@ex.com,AB0844123,2024-12-25,active,30,female,low,2025-04-03,8,medium
client_845,Noah,Brun,client845@ex.com,AB0845123,2023-05-08,active,35,male,medium,2025-02-16,8,low
client_846,Anna,Garnier,client846@ex.com,AB0846123,2024-08-21,active,28,female,high,2025-03-31,8,low
client_847,Enzo,Brunet,client847@ex.com,AB0847123,2023-11-03,active,33,male,medium,2025-04-24,8,medium
client_848,Agathe,Barbier,client848@ex.com,AB0848123,2024-06-16,active,26,female,low,2025-02-07,8,low
client_849,Samuel,Arnaud,client849@ex.com,AB0849123,2023-02-01,active,31,male,medium,2025-03-20,8,low
client_850,Romane,Clement,client850@ex.com,AB0850123,2024-10-14,active,29,female,medium,2025-04-13,8,low
client_851,Alexis,Caron,client851@ex.com,AB0851123,2023-05-27,active,34,male,low,2025-02-26,8,medium
client_852,Charlotte,Aubert,client852@ex.com,AB0852123,2024-09-09,active,27,female,medium,2025-03-09,8,low
client_853,Nolan,Giraud,client853@ex.com,AB0853123,2023-12-22,active,32,male,high,2025-04-02,8,low
client_854,Maëlle,Renard,client854@ex.com,AB0854123,2024-05-05,active,25,female,medium,2025-02-15,8,medium
client_855,Valentin,Bourgeois,client855@ex.com,AB0855123,2023-08-18,active,30,male,low,2025-03-28,8,low
client_856,Margaux,Lemoine,client856@ex.com,AB0856123,2024-01-31,active,35,female,medium,2025-04-21,8,low
client_857,Loïc,Benoit,client857@ex.com,AB0857123,2023-10-14,active,28,male,medium,2025-02-04,8,low
client_858,Océane,Meunier,client858@ex.com,AB0858123,2024-07-27,active,33,female,low,2025-03-17,8,medium
client_859,Quentin,Duval,client859@ex.com,AB0859123,2023-04-09,active,26,male,medium,2025-04-10,8,low
client_860,Pauline,Joly,client860@ex.com,AB0860123,2024-11-22,active,31,female,high,2025-02-23,8,low
client_861,Romain,Gautier,client861@ex.com,AB0861123,2023-07-05,active,29,male,medium,2025-03-06,8,medium
client_862,Lilou,Blanchard,client862@ex.com,AB0862123,2024-10-18,active,34,female,low,2025-04-29,8,low
client_863,Kylian,Colin,client863@ex.com,AB0863123,2023-01-30,active,27,male,medium,2025-02-12,8,low
client_864,Elisa,Vidal,client864@ex.com,AB0864123,2024-05-13,active,32,female,medium,2025-03-25,8,low
client_865,Mael,Renaud,client865@ex.com,AB0865123,2023-09-26,active,25,male,low,2025-04-18,8,medium
client_866,Capucine,Leroux,client866@ex.com,AB0866123,2024-04-08,active,30,female,medium,2025-02-01,8,low
client_867,Evan,Boucher,client867@ex.com,AB0867123,2023-07-21,active,35,male,high,2025-03-14,8,low
client_868,Elise,Baron,client868@ex.com,AB0868123,2024-12-04,active,28,female,medium,2025-04-07,8,medium
client_869,Esteban,Hubert,client869@ex.com,AB0869123,2023-05-17,active,33,male,low,2025-02-20,8,low
client_870,Anaïs,Dupuis,client870@ex.com,AB0870123,2024-08-30,active,26,female,medium,2025-03-03,8,low
client_871,Baptiste,Guillot,client871@ex.com,AB0871123,2023-11-12,active,31,male,medium,2025-04-26,8,low
client_872,Léonie,Berger,client872@ex.com,AB0872123,2024-06-25,active,29,female,low,2025-02-09,8,medium
client_873,Gabin,Carpentier,client873@ex.com,AB0873123,2023-03-08,active,34,male,medium,2025-03-22,8,low
client_874,Yasmine,Moulin,client874@ex.com,AB0874123,2024-10-21,active,27,female,high,2025-04-15,8,low
client_875,Noé,Deschamps,client875@ex.com,AB0875123,2023-06-03,active,32,male,medium,2025-02-28,8,medium
client_876,Héloïse,Marty,client876@ex.com,AB0876123,2024-09-16,active,25,female,low,2025-03-11,8,low
client_877,Axel,Guichard,client877@ex.com,AB0877123,2023-12-29,active,30,male,medium,2025-04-04,8,low
client_878,Louane,Gillet,client878@ex.com,AB0878123,2024-05-12,active,35,female,medium,2025-02-17,8,low
client_879,Milan,Tessier,client879@ex.com,AB0879123,2023-08-25,active,28,male,low,2025-03-02,8,medium
client_880,Juliette,Collet,client880@ex.com,AB0880123,2024-02-07,active,33,female,medium,2025-04-23,8,low
client_881,Timéo,Germain,client881@ex.com,AB0881123,2023-10-20,active,26,male,high,2025-02-06,8,low
client_882,Léna,Boulanger,client882@ex.com,AB0882123,2024-08-03,active,31,female,medium,2025-03-19,8,medium
client_883,Martin,Lejeune,client883@ex.com,AB0883123,2023-04-16,active,29,male,low,2025-04-12,8,low
client_884,Margot,Maillard,client884@ex.com,AB0884123,2024-11-29,active,34,female,medium,2025-02-25,8,low
client_885,Tom,Jacquet,client885@ex.com,AB0885123,2023-07-12,active,27,male,medium,2025-03-08,8,low
client_886,Lise,Monnier,client886@ex.com,AB0886123,2024-10-25,active,32,female,low,2025-04-01,8,medium
client_887,Yanis,Perrot,client887@ex.com,AB0887123,2023-02-07,active,25,male,medium,2025-02-14,8,low
client_888,Alicia,Guyot,client888@ex.com,AB0888123,2024-05-20,active,30,female,high,2025-03-29,8,low
client_889,Tristan,Barre,client889@ex.com,AB0889123,2023-09-02,active,35,male,medium,2025-04-22,8,medium
client_890,Apolline,Lebrun,client890@ex.com,AB0890123,2024-04-15,active,28,female,low,2025-02-05,8,low
client_891,Robin,Leblanc,client891@ex.com,AB0891123,2023-07-28,active,33,male,medium,2025-03-18,8,low
client_892,Clémence,Masson,client892@ex.com,AB0892123,2024-12-11,active,26,female,medium,2025-04-11,8,low
client_893,Bastien,Hoarau,client893@ex.com,AB0893123,2023-05-24,active,31,male,low,2025-02-24,8,medium
client_894,Salomé,Mallet,client894@ex.com,AB0894123,2024-09-06,active,29,female,medium,2025-03-07,8,low
client_895,Mathéo,Charpentier,client895@ex.com,AB0895123,2023-11-19,active,34,male,high,2025-04-30,8,low
client_896,Amandine,Vasseur,client896@ex.com,AB0896123,2024-06-02,active,27,female,medium,2025-02-13,8,medium
client_897,Antonin,Schmitt,client897@ex.com,AB0897123,2023-03-15,active,32,male,low,2025-03-26,8,low
client_898,Célia,Guillon,client898@ex.com,AB0898123,2024-10-28,active,25,female,medium,2025-04-19,8,low
client_899,Oscar,Bigot,client899@ex.com,AB0899123,2023-06-10,active,30,male,medium,2025-02-02,8,low
client_900,Louna,Prevost,client900@ex.com,AB0900123,2024-09-23,active,35,female,low,2025-03-15,8,medium
client_901,Hans,Schmidt,client901@ex.com,AB0901123,2023-08-14,active,32,male,medium,2025-04-08,9,low
client_902,Anna,Müller,client902@ex.com,AB0902123,2024-03-27,active,29,female,low,2025-03-21,9,low
client_903,Felix,Schneider,client903@ex.com,AB0903123,2023-05-10,active,35,male,high,2025-04-14,9,medium
client_904,Emma,Fischer,client904@ex.com,AB0904123,2024-11-23,active,26,female,medium,2025-02-07,9,low
client_905,Maximilian,Weber,client905@ex.com,AB0905123,2023-01-06,active,31,male,low,2025-03-22,9,low
client_906,Sophie,Meyer,client906@ex.com,AB0906123,2024-07-19,active,28,female,medium,2025-04-03,9,low
client_907,Paul,Wagner,client907@ex.com,AB0907123,2023-10-02,active,33,male,medium,2025-02-16,9,medium
client_908,Lena,Becker,client908@ex.com,AB0908123,2024-05-15,active,27,female,low,2025-03-01,9,low
client_909,Leon,Schulz,client909@ex.com,AB0909123,2023-12-28,active,34,male,medium,2025-04-24,9,low
client_910,Mia,Hoffmann,client910@ex.com,AB0910123,2024-02-10,active,25,female,high,2025-02-09,9,medium
client_911,Jonas,Schäfer,client911@ex.com,AB0911123,2023-09-23,active,30,male,medium,2025-03-25,9,low
client_912,Emilia,Koch,client912@ex.com,AB0912123,2024-04-06,active,35,female,low,2025-04-18,9,low
client_913,Lukas,Bauer,client913@ex.com,AB0913123,2023-07-19,active,28,male,medium,2025-02-01,9,low
client_914,Hannah,Richter,client914@ex.com,AB0914123,2024-12-02,active,33,female,medium,2025-03-14,9,medium
client_915,Finn,Klein,client915@ex.com,AB0915123,2023-04-15,active,26,male,low,2025-04-07,9,low
client_916,Johanna,Wolf,client916@ex.com,AB0916123,2024-10-28,active,31,female,medium,2025-02-20,9,low
client_917,Elias,Schröder,client917@ex.com,AB0917123,2023-02-11,active,29,male,high,2025-03-05,9,medium
client_918,Marie,Neumann,client918@ex.com,AB0918123,2024-08-24,active,34,female,medium,2025-04-28,9,low
client_919,Julian,Schwarz,client919@ex.com,AB0919123,2023-11-07,active,27,male,low,2025-02-13,9,low
client_920,Leonie,Zimmermann,client920@ex.com,AB0920123,2024-06-20,active,32,female,medium,2025-03-26,9,low
client_921,Ben,Braun,client921@ex.com,AB0921123,2023-03-03,active,25,male,medium,2025-04-19,9,medium
client_922,Laura,Krüger,client922@ex.com,AB0922123,2024-09-16,active,30,female,low,2025-02-02,9,low
client_923,Noah,Hofmann,client923@ex.com,AB0923123,2023-06-29,active,35,male,medium,2025-03-17,9,low
client_924,Sarah,Hartmann,client924@ex.com,AB0924123,2024-01-12,active,28,female,high,2025-04-10,9,medium
client_925,Moritz,Lange,client925@ex.com,AB0925123,2023-08-25,active,33,male,medium,2025-02-23,9,low
client_926,Lina,Schmitt,client926@ex.com,AB0926123,2024-04-07,active,26,female,low,2025-03-08,9,low
client_927,David,Werner,client927@ex.com,AB0927123,2023-10-20,active,31,male,medium,2025-04-01,9,low
client_928,Charlotte,Schmitz,client928@ex.com,AB0928123,2024-05-04,active,29,female,medium,2025-02-14,9,medium
client_929,Simon,Krause,client929@ex.com,AB0929123,2023-12-17,active,34,male,low,2025-03-29,9,low
client_930,Sophia,Meier,client930@ex.com,AB0930123,2024-07-30,active,27,female,medium,2025-04-22,9,low
client_931,Alexander,Lehmann,client931@ex.com,AB0931123,2023-05-13,active,32,male,high,2025-02-05,9,medium
client_932,Julia,Maier,client932@ex.com,AB0932123,2024-11-26,active,25,female,medium,2025-03-20,9,low
client_933,Niklas,Köhler,client933@ex.com,AB0933123,2023-01-09,active,30,male,low,2025-04-13,9,low
client_934,Katharina,Walter,client934@ex.com,AB0934123,2024-08-22,active,35,female,medium,2025-02-26,9,low
client_935,Tim,Friedrich,client935@ex.com,AB0935123,2023-10-05,active,28,male,medium,2025-03-11,9,medium
client_936,Amelie,Mayer,client936@ex.com,AB0936123,2024-03-18,active,33,female,low,2025-04-04,9,low
client_937,Jan,Huber,client937@ex.com,AB0937123,2023-07-01,active,26,male,medium,2025-02-17,9,low
client_938,Nele,Kaiser,client938@ex.com,AB0938123,2024-12-14,active,31,female,high,2025-03-02,9,medium
client_939,Philipp,Fuchs,client939@ex.com,AB0939123,2023-04-27,active,29,male,medium,2025-04-25,9,low
client_940,Antonia,Peters,client940@ex.com,AB0940123,2024-10-10,active,34,female,low,2025-02-10,9,low
client_941,Jakob,Lang,client941@ex.com,AB0941123,2023-02-23,active,27,male,medium,2025-03-23,9,low
client_942,Ida,Martin,client942@ex.com,AB0942123,2024-09-05,active,32,female,medium,2025-04-16,9,medium
client_943,Luis,Schubert,client943@ex.com,AB0943123,2023-11-18,active,25,male,low,2025-02-01,9,low
client_944,Lilli,Böhm,client944@ex.com,AB0944123,2024-06-01,active,30,female,medium,2025-03-14,9,low
client_945,Samuel,Schuster,client945@ex.com,AB0945123,2023-03-14,active,35,male,high,2025-04-07,9,medium
client_946,Lea,Vogel,client946@ex.com,AB0946123,2024-08-27,active,28,female,medium,2025-02-20,9,low
client_947,Henrik,Keller,client947@ex.com,AB0947123,2023-06-10,active,33,male,low,2025-03-05,9,low
client_948,Alina,Jäger,client948@ex.com,AB0948123,2024-01-23,active,26,female,medium,2025-04-28,9,low
client_949,Jonathan,Frank,client949@ex.com,AB0949123,2023-09-06,active,31,male,medium,2025-02-13,9,medium
client_950,Maja,Sommer,client950@ex.com,AB0950123,2024-04-19,active,29,female,low,2025-03-26,9,low
client_951,Fabian,Berger,client951@ex.com,AB0951123,2023-11-02,active,34,male,medium,2025-04-19,9,low
client_952,Victoria,Beck,client952@ex.com,AB0952123,2024-05-15,active,27,female,high,2025-02-04,9,medium
client_953,Anton,Bergmann,client953@ex.com,AB0953123,2023-08-28,active,32,male,medium,2025-03-17,9,low
client_954,Frieda,Pohl,client954@ex.com,AB0954123,2024-03-11,active,25,female,low,2025-04-10,9,low
client_955,Vincent,Vogt,client955@ex.com,AB0955123,2023-05-24,active,30,male,medium,2025-02-23,9,low
client_956,Theresa,Otto,client956@ex.com,AB0956123,2024-10-07,active,35,female,medium,2025-03-08,9,medium
client_957,Oscar,Arnold,client957@ex.com,AB0957123,2023-01-20,active,28,male,low,2025-04-01,9,low
client_958,Martha,Heinrich,client958@ex.com,AB0958123,2024-07-03,active,33,female,medium,2025-02-14,9,low
client_959,Theo,Simon,client959@ex.com,AB0959123,2023-10-16,active,26,male,high,2025-03-29,9,medium
client_960,Pauline,Brandt,client960@ex.com,AB0960123,2024-04-29,active,31,female,medium,2025-04-22,9,low
client_961,Valentin,Haas,client961@ex.com,AB0961123,2023-07-12,active,29,male,low,2025-02-07,9,low
client_962,Rosalie,Schulze,client962@ex.com,AB0962123,2024-12-25,active,34,female,medium,2025-03-20,9,low
client_963,Leonard,Dietrich,client963@ex.com,AB0963123,2023-04-08,active,27,male,medium,2025-04-13,9,medium
client_964,Romy,Graf,client964@ex.com,AB0964123,2024-09-21,active,32,female,low,2025-02-26,9,low
client_965,Matteo,Engel,client965@ex.com,AB0965123,2023-12-04,active,25,male,medium,2025-03-11,9,low
client_966,Carla,Kühn,client966@ex.com,AB0966123,2024-06-17,active,30,female,high,2025-04-04,9,medium
client_967,Ferdinand,Hahn,client967@ex.com,AB0967123,2023-03-30,active,35,male,medium,2025-02-17,9,low
client_968,Josephine,Pfeiffer,client968@ex.com,AB0968123,2024-09-12,active,28,female,low,2025-03-02,9,low
client_969,Emil,Schulte,client969@ex.com,AB0969123,2023-06-25,active,33,male,medium,2025-04-25,9,low
client_970,Marlene,Seidel,client970@ex.com,AB0970123,2024-02-08,active,26,female,medium,2025-02-10,9,medium
client_971,Benedikt,Busch,client971@ex.com,AB0971123,2023-09-21,active,31,male,low,2025-03-23,9,low
client_972,Mathilda,Becker,client972@ex.com,AB0972123,2024-05-04,active,29,female,medium,2025-04-16,9,low
client_973,Richard,Beyer,client973@ex.com,AB0973123,2023-11-17,active,34,male,high,2025-02-01,9,medium
client_974,Stella,Seifert,client974@ex.com,AB0974123,2024-07-30,active,27,female,medium,2025-03-14,9,low
client_975,Erik,Ziegler,client975@ex.com,AB0975123,2023-02-12,active,32,male,low,2025-04-07,9,low
client_976,Jule,Ritter,client976@ex.com,AB0976123,2024-08-25,active,25,female,medium,2025-02-20,9,low
client_977,Karl,Lorenz,client977@ex.com,AB0977123,2023-05-08,active,30,male,medium,2025-03-05,9,medium
client_978,Luise,Baumann,client978@ex.com,AB0978123,2024-10-21,active,35,female,low,2025-04-28,9,low
client_979,Johannes,Kramer,client979@ex.com,AB0979123,2023-08-04,active,28,male,medium,2025-02-13,9,low
client_980,Greta,Böttcher,client980@ex.com,AB0980123,2024-03-17,active,33,female,high,2025-03-26,9,medium
client_981,Oskar,Barth,client981@ex.com,AB0981123,2023-10-30,active,26,male,medium,2025-04-19,9,low
client_982,Matilda,Wolff,client982@ex.com,AB0982123,2024-06-13,active,31,female,low,2025-02-04,9,low
client_983,Justus,Schuhmacher,client983@ex.com,AB0983123,2023-01-26,active,29,male,medium,2025-03-17,9,low
client_984,Ella,Stein,client984@ex.com,AB0984123,2024-11-09,active,34,female,medium,2025-04-10,9,medium
client_985,Bruno,Schreiber,client985@ex.com,AB0985123,2023-04-22,active,27,male,low,2025-02-23,9,low
client_986,Hanna,Behrens,client986@ex.com,AB0986123,2024-10-05,active,32,female,medium,2025-03-08,9,low
client_987,Konstantin,Scholz,client987@ex.com,AB0987123,2023-07-18,active,25,male,high,2025-04-01,9,medium
client_988,Mara,Kunze,client988@ex.com,AB0988123,2024-01-31,active,30,female,medium,2025-02-14,9,low
client_989,Clemens,Hoffmeister,client989@ex.com,AB0989123,2023-09-13,active,35,male,low,2025-03-29,9,low
client_990,Annika,Wenzel,client990@ex.com,AB0990123,2024-04-26,active,28,female,medium,2025-04-22,9,low
client_991,Raphael,Reuter,client991@ex.com,AB0991123,2023-12-09,active,33,male,medium,2025-02-07,9,medium
client_992,Klara,Kraus,client992@ex.com,AB0992123,2024-08-22,active,26,female,low,2025-03-20,9,low
client_993,Luca,Mohr,client993@ex.com,AB0993123,2023-03-05,active,31,male,medium,2025-04-13,9,low
client_994,Mathea,Fiedler,client994@ex.com,AB0994123,2024-09-18,active,29,female,high,2025-02-26,9,medium
client_995,Frederik,Thiel,client995@ex.com,AB0995123,2023-06-01,active,34,male,medium,2025-03-11,9,low
client_996,Friederike,Kuhn,client996@ex.com,AB0996123,2024-02-14,active,27,female,low,2025-04-04,9,low
client_997,Ludwig,Kern,client997@ex.com,AB0997123,2023-10-27,active,32,male,medium,2025-02-17,9,low
client_998,Antonia,Schütz,client998@ex.com,AB0998123,2024-05-10,active,25,female,medium,2025-03-02,9,medium
client_999,Caspar,Hesse,client999@ex.com,AB0999123,2023-08-23,active,30,male,low,2025-04-25,9,low
client_1000,Edith,Gruber,client1000@ex.com,AB1000123,2024-03-06,active,35,female,medium,2025-02-10,9,low
client_1001,John,Smith,client1001@ex.com,AB1001123,2023-09-15,active,28,male,medium,2025-03-25,10,medium
client_1002,Mary,Johnson,client1002@ex.com,AB1002123,2024-04-27,active,33,female,low,2025-04-12,10,low
client_1003,Robert,Williams,client1003@ex.com,AB1003123,2023-11-10,active,26,male,medium,2025-02-03,10,low
client_1004,Patricia,Brown,client1004@ex.com,AB1004123,2024-06-23,active,31,female,high,2025-03-16,10,low
client_1005,Michael,Jones,client1005@ex.com,AB1005123,2023-01-05,active,29,male,medium,2025-04-09,10,medium
client_1006,Jennifer,Garcia,client1006@ex.com,AB1006123,2024-08-18,active,34,female,low,2025-02-22,10,low
client_1007,William,Miller,client1007@ex.com,AB1007123,2023-03-31,active,27,male,medium,2025-03-07,10,low
client_1008,Linda,Davis,client1008@ex.com,AB1008123,2024-10-13,active,32,female,medium,2025-04-30,10,medium
client_1009,David,Rodriguez,client1009@ex.com,AB1009123,2023-05-26,active,25,male,low,2025-02-15,10,low
client_1010,Elizabeth,Martinez,client1010@ex.com,AB1010123,2024-01-08,active,30,female,medium,2025-03-28,10,low
client_1011,Richard,Hernandez,client1011@ex.com,AB1011123,2023-08-21,active,35,male,high,2025-04-21,10,medium
client_1012,Barbara,Lopez,client1012@ex.com,AB1012123,2024-03-04,active,28,female,medium,2025-02-06,10,low
