client_id,first_name,last_name,email,passport_id,registration_date,status,age,gender,income_level,last_active_date,transaction_frequency
client_787,Igor,Ivanov,client787@ex.com,AB000787123,2023-03-15,active,37,male,medium,2025-03-15,medium
client_788,Zoe,Baldwin,client788@ex.com,AB000788123,2024-06-22,active,28,female,medium,2025-04-12,medium
client_789,Matteo,Marino,client789@ex.com,AB000789123,2023-10-05,active,33,male,medium,2025-03-20,medium
client_790,Katja,Huber,client790@ex.com,AB000790123,2024-02-12,active,26,female,low,2025-04-05,high
client_791,Takashi,Kobayashi,client791@ex.com,AB000791123,2023-07-05,active,40,male,high,2025-03-10,high
client_792,Carmen,Reyes,client792@ex.com,AB000792123,2024-05-18,active,31,female,medium,2025-04-22,medium
client_793,Markus,Fischer,client793@ex.com,AB000793123,2023-12-28,active,37,male,medium,2025-03-25,medium
client_794,Svetlana,Morozova,client794@ex.com,AB000794123,2024-10-01,active,27,female,medium,2025-04-28,medium
client_795,Benjamin,Morrison,client795@ex.com,AB000795123,2023-04-22,active,44,male,high,2025-02-18,high
client_796,Chloé,Laurent,client796@ex.com,AB000796123,2024-08-25,active,25,female,low,2025-04-20,high
client_797,Hector,Soto,client797@ex.com,AB000797123,2023-09-05,active,32,male,medium,2025-03-18,medium
client_798,Lena,Weber,client798@ex.com,AB000798123,2024-03-18,active,28,female,medium,2025-04-08,medium
client_799,Dmitry,Kuznetsov,client799@ex.com,AB000799123,2023-06-08,active,39,male,medium,2025-03-01,medium
client_800,Sarah,Ferguson,client800@ex.com,AB000800123,2024-11-28,active,26,female,low,2025-04-30,high
client_801,Akio,Watanabe,client801@ex.com,AB000801123,2023-01-12,active,43,male,high,2025-02-20,high
client_802,Isabella,Vega,client802@ex.com,AB000802123,2024-04-05,active,30,female,medium,2025-04-15,medium
client_803,Tobias,Müller,client803@ex.com,AB000803123,2023-08-22,active,36,male,medium,2025-03-22,medium
client_804,Natalia,Volkova,client804@ex.com,AB000804123,2024-07-01,active,27,female,medium,2025-04-18,medium
client_805,Ryan,Payne,client805@ex.com,AB000805123,2023-11-08,active,35,male,medium,2025-03-08,medium
client_806,Mei,Wu,client806@ex.com,AB000806123,2024-01-22,active,24,female,low,2025-04-05,high
client_807,Pierre,Bernard,client807@ex.com,AB000807123,2023-05-18,active,41,male,high,2025-02-28,high
client_808,Valeria,Navarro,client808@ex.com,AB000808123,2024-09-28,active,31,female,medium,2025-04-25,medium
client_809,Sergei,Sokolov,client809@ex.com,AB000809123,2023-03-25,active,38,male,medium,2025-03-15,medium
client_810,Olivia,Fuller,client810@ex.com,AB000810123,2024-06-08,active,28,female,medium,2025-04-12,medium
client_811,Marco,Esposito,client811@ex.com,AB000811123,2023-10-15,active,33,male,medium,2025-03-20,medium
client_812,Katja,Schneider,client812@ex.com,AB000812123,2024-02-22,active,26,female,low,2025-04-05,high
client_813,Hiroshi,Tanaka,client813@ex.com,AB000813123,2023-07-15,active,40,male,high,2025-03-10,high
client_814,Ana,Guerrero,client814@ex.com,AB000814123,2024-05-25,active,31,female,medium,2025-04-22,medium
client_815,Lukas,Schulz,client815@ex.com,AB000815123,2023-12-05,active,37,male,medium,2025-03-25,medium
client_816,Elena,Popova,client816@ex.com,AB000816123,2024-10-12,active,27,female,medium,2025-04-28,medium
client_817,Nathan,Fleming,client817@ex.com,AB000817123,2023-04-05,active,44,male,high,2025-02-18,high
client_818,Sophie,Fournier,client818@ex.com,AB000818123,2024-08-01,active,25,female,low,2025-04-20,high
client_819,Miguel,Cruz,client819@ex.com,AB000819123,2023-09-12,active,32,male,medium,2025-03-18,medium
client_820,Anna,Meyer,client820@ex.com,AB000820123,2024-03-28,active,28,female,medium,2025-04-08,medium
client_821,Vladimir,Mikhailov,client821@ex.com,AB000821123,2023-06-18,active,39,male,medium,2025-03-01,medium
client_822,Jessica,Palmer,client822@ex.com,AB000822123,2024-11-05,active,26,female,low,2025-04-30,high
client_823,Satoshi,Suzuki,client823@ex.com,AB000823123,2023-01-22,active,42,male,high,2025-02-20,high
client_824,Camila,Herrera,client824@ex.com,AB000824123,2024-04-15,active,30,female,medium,2025-04-15,medium
client_825,Maximilian,Wagner,client825@ex.com,AB000825123,2023-08-08,active,35,male,medium,2025-03-22,medium
client_826,Irina,Kozlova,client826@ex.com,AB000826123,2024-07-18,active,27,female,medium,2025-04-18,medium
client_827,Thomas,Daniels,client827@ex.com,AB000827123,2023-11-15,active,34,male,medium,2025-03-08,medium
client_828,Lin,Zhang,client828@ex.com,AB000828123,2024-01-30,active,25,female,low,2025-04-05,high
client_829,Henri,Rousseau,client829@ex.com,AB000829123,2023-05-08,active,40,male,high,2025-02-28,high
client_830,Gabriela,Suarez,client830@ex.com,AB000830123,2024-09-18,active,31,female,medium,2025-04-25,medium
client_831,Alexei,Volkov,client831@ex.com,AB000831123,2023-03-01,active,37,male,medium,2025-03-15,medium
client_832,Emma,Knight,client832@ex.com,AB000832123,2024-06-18,active,28,female,medium,2025-04-12,medium
client_833,Antonio,Ricci,client833@ex.com,AB000833123,2023-10-25,active,33,male,medium,2025-03-20,medium
client_834,Katharina,Keller,client834@ex.com,AB000834123,2024-02-08,active,26,female,low,2025-04-05,high
client_835,Yuto,Ito,client835@ex.com,AB000835123,2023-07-25,active,41,male,high,2025-03-10,high
client_836,Lucia,Vargas,client836@ex.com,AB000836123,2024-05-01,active,30,female,medium,2025-04-22,medium
client_837,Felix,Hoffmann,client837@ex.com,AB000837123,2023-12-15,active,38,male,medium,2025-03-25,medium
client_838,Tatiana,Orlova,client838@ex.com,AB000838123,2024-10-25,active,27,female,medium,2025-04-28,medium
client_839,Alexander,Porter,client839@ex.com,AB000839123,2023-04-15,active,45,male,high,2025-02-18,high
client_840,Audrey,Martin,client840@ex.com,AB000840123,2024-08-12,active,25,female,low,2025-04-20,high
client_841,Diego,Mendoza,client841@ex.com,AB000841123,2023-09-22,active,32,male,medium,2025-03-18,medium
client_842,Lena,Fischer,client842@ex.com,AB000842123,2024-03-05,active,28,female,medium,2025-04-08,medium
client_843,Mikhail,Sokolov,client843@ex.com,AB000843123,2023-06-28,active,39,male,medium,2025-03-01,medium
client_844,Olivia,Newman,client844@ex.com,AB000844123,2024-11-15,active,26,female,low,2025-04-30,high
client_845,Kenji,Nakamura,client845@ex.com,AB000845123,2023-01-05,active,43,male,high,2025-02-20,high
client_846,Sofia,Ortiz,client846@ex.com,AB000846123,2024-04-25,active,30,female,medium,2025-04-15,medium
client_847,Jan,Weber,client847@ex.com,AB000847123,2023-08-18,active,36,male,medium,2025-03-22,medium
client_848,Anastasia,Smirnova,client848@ex.com,AB000848123,2024-07-28,active,27,female,medium,2025-04-18,medium
client_849,Daniel,Maxwell,client849@ex.com,AB000849123,2023-11-01,active,35,male,medium,2025-03-08,medium
client_850,Jia,Chen,client850@ex.com,AB000850123,2024-01-15,active,24,female,low,2025-04-05,high
client_851,François,Lambert,client851@ex.com,AB000851123,2023-05-28,active,41,male,high,2025-02-28,high
client_852,Valentina,Morales,client852@ex.com,AB000852123,2024-09-05,active,31,female,medium,2025-04-25,medium
client_853,Dmitri,Popov,client853@ex.com,AB000853123,2023-03-12,active,37,male,medium,2025-03-15,medium
client_854,Charlotte,Hudson,client854@ex.com,AB000854123,2024-06-28,active,28,female,medium,2025-04-12,medium
client_855,Roberto,Marino,client855@ex.com,AB000855123,2023-10-05,active,33,male,medium,2025-03-20,medium
client_856,Julia,Schulz,client856@ex.com,AB000856123,2024-02-18,active,26,female,low,2025-04-05,high
client_857,Haruki,Yamada,client857@ex.com,AB000857123,2023-07-01,active,40,male,high,2025-03-10,high
client_858,Elena,Castillo,client858@ex.com,AB000858123,2024-05-12,active,31,female,medium,2025-04-22,medium
client_859,Stefan,Wolf,client859@ex.com,AB000859123,2023-12-25,active,38,male,medium,2025-03-25,medium
client_860,Olga,Kuznetsova,client860@ex.com,AB000860123,2024-10-08,active,27,female,medium,2025-04-28,medium
client_861,Christopher,Turner,client861@ex.com,AB000861123,2023-04-25,active,44,male,high,2025-02-18,high
client_862,Marie,Dubois,client862@ex.com,AB000862123,2024-08-22,active,25,female,low,2025-04-20,high
client_863,Carlos,Ramos,client863@ex.com,AB000863123,2023-09-01,active,32,male,medium,2025-03-18,medium
client_864,Hannah,Wagner,client864@ex.com,AB000864123,2024-03-15,active,28,female,medium,2025-04-08,medium
client_865,Sergey,Morozov,client865@ex.com,AB000865123,2023-06-05,active,39,male,medium,2025-03-01,medium
client_866,Rebecca,Gardner,client866@ex.com,AB000866123,2024-11-25,active,26,female,low,2025-04-30,high
client_867,Ryo,Takahashi,client867@ex.com,AB000867123,2023-01-15,active,42,male,high,2025-02-20,high
client_868,Lucia,Flores,client868@ex.com,AB000868123,2024-04-01,active,30,female,medium,2025-04-15,medium
client_869,Niklas,Becker,client869@ex.com,AB000869123,2023-08-28,active,35,male,medium,2025-03-22,medium
client_870,Irina,Ivanova,client870@ex.com,AB000870123,2024-07-08,active,27,female,medium,2025-04-18,medium
client_871,Matthew,Wells,client871@ex.com,AB000871123,2023-11-18,active,34,male,medium,2025-03-08,medium
client_872,Xiu,Wang,client872@ex.com,AB000872123,2024-01-28,active,25,female,low,2025-04-05,high
client_873,Louis,Roux,client873@ex.com,AB000873123,2023-05-05,active,41,male,high,2025-02-28,high
client_874,Carolina,Diaz,client874@ex.com,AB000874123,2024-09-15,active,31,female,medium,2025-04-25,medium
client_875,Igor,Orlov,client875@ex.com,AB000875123,2023-03-25,active,37,male,medium,2025-03-15,medium
client_876,Zoe,Curtis,client876@ex.com,AB000876123,2024-06-05,active,28,female,medium,2025-04-12,medium
client_877,Matteo,Russo,client877@ex.com,AB000877123,2023-10-15,active,33,male,medium,2025-03-20,medium
client_878,Katja,Schmidt,client878@ex.com,AB000878123,2024-02-28,active,26,female,low,2025-04-05,high
client_879,Takashi,Sato,client879@ex.com,AB000879123,2023-07-15,active,40,male,high,2025-03-10,high
client_880,Carmen,Moreno,client880@ex.com,AB000880123,2024-05-22,active,31,female,medium,2025-04-22,medium
client_881,Markus,Klein,client881@ex.com,AB000881123,2023-12-01,active,37,male,medium,2025-03-25,medium
client_882,Svetlana,Petrova,client882@ex.com,AB000882123,2024-10-18,active,27,female,medium,2025-04-28,medium
client_883,Benjamin,Hunt,client883@ex.com,AB000883123,2023-04-08,active,44,male,high,2025-02-18,high
client_884,Chloé,Moreau,client884@ex.com,AB000884123,2024-08-08,active,25,female,low,2025-04-20,high
client_885,Hector,Perez,client885@ex.com,AB000885123,2023-09-15,active,32,male,medium,2025-03-18,medium
client_886,Lena,Schulz,client886@ex.com,AB000886123,2024-03-25,active,28,female,medium,2025-04-08,medium
client_887,Dmitry,Petrov,client887@ex.com,AB000887123,2023-06-18,active,39,male,medium,2025-03-01,medium
client_888,Sarah,Ray,client888@ex.com,AB000888123,2024-11-05,active,26,female,low,2025-04-30,high
client_889,Akio,Kobayashi,client889@ex.com,AB000889123,2023-01-28,active,43,male,high,2025-02-20,high
client_890,Isabella,Torres,client890@ex.com,AB000890123,2024-04-12,active,30,female,medium,2025-04-15,medium
client_891,Tobias,Fischer,client891@ex.com,AB000891123,2023-08-05,active,36,male,medium,2025-03-22,medium
client_892,Natalia,Sokolova,client892@ex.com,AB000892123,2024-07-15,active,27,female,medium,2025-04-18,medium
client_893,Ryan,Meyer,client893@ex.com,AB000893123,2023-11-25,active,35,male,medium,2025-03-08,medium
client_894,Mei,Li,client894@ex.com,AB000894123,2024-01-08,active,24,female,low,2025-04-05,high
client_895,Pierre,Blanc,client895@ex.com,AB000895123,2023-05-15,active,41,male,high,2025-02-28,high
client_896,Valeria,Rodriguez,client896@ex.com,AB000896123,2024-09-25,active,31,female,medium,2025-04-25,medium
client_897,Sergei,Ivanov,client897@ex.com,AB000897123,2023-03-08,active,37,male,medium,2025-03-15,medium
client_898,Olivia,Stone,client898@ex.com,AB000898123,2024-06-15,active,28,female,medium,2025-04-12,medium
client_899,Marco,Ferrari,client899@ex.com,AB000899123,2023-10-25,active,33,male,medium,2025-03-20,medium
client_900,Katja,Weber,client900@ex.com,AB000900123,2024-02-05,active,26,female,low,2025-04-05,high
client_901,Hiroshi,Nakamura,client901@ex.com,AB000901123,2023-07-25,active,40,male,high,2025-03-10,high
client_902,Ana,Hernandez,client902@ex.com,AB000902123,2024-05-05,active,31,female,medium,2025-04-22,medium
client_903,Lukas,Huber,client903@ex.com,AB000903123,2023-12-12,active,37,male,medium,2025-03-25,medium
client_904,Elena,Volkova,client904@ex.com,AB000904123,2024-10-28,active,27,female,medium,2025-04-28,medium
client_905,Nathan,Gibson,client905@ex.com,AB000905123,2023-04-15,active,44,male,high,2025-02-18,high
client_906,Sophie,Bernard,client906@ex.com,AB000906123,2024-08-18,active,25,female,low,2025-04-20,high
client_907,Miguel,Luna,client907@ex.com,AB000907123,2023-09-25,active,32,male,medium,2025-03-18,medium
client_908,Anna,Hoffmann,client908@ex.com,AB000908123,2024-03-01,active,28,female,medium,2025-04-08,medium
client_909,Vladimir,Kozlov,client909@ex.com,AB000909123,2023-06-28,active,39,male,medium,2025-03-01,medium
client_910,Jessica,Burns,client910@ex.com,AB000910123,2024-11-15,active,26,female,low,2025-04-30,high
client_911,Satoshi,Watanabe,client911@ex.com,AB000911123,2023-01-08,active,42,male,high,2025-02-20,high
client_912,Camila,Sanchez,client912@ex.com,AB000912123,2024-04-22,active,30,female,medium,2025-04-15,medium
client_913,Maximilian,Keller,client913@ex.com,AB000913123,2023-08-15,active,35,male,medium,2025-03-22,medium
client_914,Irina,Lebedeva,client914@ex.com,AB000914123,2024-07-25,active,27,female,medium,2025-04-18,medium
client_915,Thomas,Richards,client915@ex.com,AB000915123,2023-11-05,active,34,male,medium,2025-03-08,medium
client_916,Lin,Wu,client916@ex.com,AB000916123,2024-01-18,active,25,female,low,2025-04-05,high
client_917,Henri,Leroy,client917@ex.com,AB000917123,2023-05-25,active,41,male,high,2025-02-28,high
client_918,Gabriela,Reyes,client918@ex.com,AB000918123,2024-09-01,active,31,female,medium,2025-04-25,medium
client_919,Alexei,Mikhailov,client919@ex.com,AB000919123,2023-03-18,active,37,male,medium,2025-03-15,medium
client_920,Emma,West,client920@ex.com,AB000920123,2024-06-25,active,28,female,medium,2025-04-12,medium
client_921,Antonio,Romano,client921@ex.com,AB000921123,2023-10-08,active,33,male,medium,2025-03-20,medium
client_922,Katharina,Müller,client922@ex.com,AB000922123,2024-02-15,active,26,female,low,2025-04-05,high
client_923,Yuto,Suzuki,client923@ex.com,AB000923123,2023-07-08,active,40,male,high,2025-03-10,high
client_924,Lucia,Gomez,client924@ex.com,AB000924123,2024-05-15,active,31,female,medium,2025-04-22,medium
client_925,Felix,Meyer,client925@ex.com,AB000925123,2023-12-22,active,38,male,medium,2025-03-25,medium
client_926,Tatiana,Ivanova,client926@ex.com,AB000926123,2024-10-05,active,27,female,medium,2025-04-28,medium
client_927,Alexander,Shaw,client927@ex.com,AB000927123,2023-04-25,active,45,male,high,2025-02-18,high
client_928,Audrey,Girard,client928@ex.com,AB000928123,2024-08-28,active,25,female,low,2025-04-20,high
client_929,Diego,Martinez,client929@ex.com,AB000929123,2023-09-08,active,32,male,medium,2025-03-18,medium
client_930,Lena,Wolf,client930@ex.com,AB000930123,2024-03-12,active,28,female,medium,2025-04-08,medium
client_931,Mikhail,Fedorov,client931@ex.com,AB000931123,2023-06-05,active,39,male,medium,2025-03-01,medium
client_932,Olivia,Lloyd,client932@ex.com,AB000932123,2024-11-25,active,26,female,low,2025-04-30,high
client_933,Kenji,Takahashi,client933@ex.com,AB000933123,2023-01-18,active,43,male,high,2025-02-20,high
client_934,Sofia,Castro,client934@ex.com,AB000934123,2024-04-08,active,30,female,medium,2025-04-15,medium
client_935,Jan,Schneider,client935@ex.com,AB000935123,2023-08-25,active,36,male,medium,2025-03-22,medium
client_936,Anastasia,Popova,client936@ex.com,AB000936123,2024-07-05,active,27,female,medium,2025-04-18,medium
client_937,Daniel,Sullivan,client937@ex.com,AB000937123,2023-11-12,active,35,male,medium,2025-03-08,medium
client_938,Jia,Liu,client938@ex.com,AB000938123,2024-01-25,active,24,female,low,2025-04-05,high
client_939,François,Dupont,client939@ex.com,AB000939123,2023-05-01,active,41,male,high,2025-02-28,high
client_940,Valentina,Jimenez,client940@ex.com,AB000940123,2024-09-12,active,31,female,medium,2025-04-25,medium
client_941,Dmitri,Kuznetsov,client941@ex.com,AB000941123,2023-03-28,active,37,male,medium,2025-03-15,medium
client_942,Charlotte,Russell,client942@ex.com,AB000942123,2024-06-01,active,28,female,medium,2025-04-12,medium
client_943,Roberto,Ricci,client943@ex.com,AB000943123,2023-10-18,active,33,male,medium,2025-03-20,medium
client_944,Julia,Huber,client944@ex.com,AB000944123,2024-02-25,active,26,female,low,2025-04-05,high
client_945,Haruki,Yamamoto,client945@ex.com,AB000945123,2023-07-18,active,40,male,high,2025-03-10,high
client_946,Elena,Morales,client946@ex.com,AB000946123,2024-05-28,active,31,female,medium,2025-04-22,medium
client_947,Stefan,Wagner,client947@ex.com,AB000947123,2023-12-08,active,37,male,medium,2025-03-25,medium
client_948,Olga,Smirnova,client948@ex.com,AB000948123,2024-10-15,active,27,female,medium,2025-04-28,medium
client_949,Christopher,Ryan,client949@ex.com,AB000949123,2023-04-01,active,44,male,high,2025-02-18,high
client_950,Marie,Petit,client950@ex.com,AB000950123,2024-08-05,active,25,female,low,2025-04-20,high
client_951,Carlos,Vargas,client951@ex.com,AB000951123,2023-09-18,active,32,male,medium,2025-03-18,medium
client_952,Hannah,Weber,client952@ex.com,AB000952123,2024-03-22,active,28,female,medium,2025-04-08,medium
client_953,Sergey,Popov,client953@ex.com,AB000953123,2023-06-15,active,39,male,medium,2025-03-01,medium
client_954,Rebecca,Hoffman,client954@ex.com,AB000954123,2024-11-08,active,26,female,low,2025-04-30,high
client_955,Ryo,Ito,client955@ex.com,AB000955123,2023-01-25,active,42,male,high,2025-02-20,high
client_956,Lucia,Diaz,client956@ex.com,AB000956123,2024-04-18,active,30,female,medium,2025-04-15,medium
client_957,Niklas,Schmidt,client957@ex.com,AB000957123,2023-08-01,active,35,male,medium,2025-03-22,medium
client_958,Irina,Orlova,client958@ex.com,AB000958123,2024-07-12,active,27,female,medium,2025-04-18,medium
client_959,Matthew,Carter,client959@ex.com,AB000959123,2023-11-22,active,34,male,medium,2025-03-08,medium
client_960,Xiu,Chen,client960@ex.com,AB000960123,2024-01-05,active,25,female,low,2025-04-05,high
client_961,Louis,Martin,client961@ex.com,AB000961123,2023-05-12,active,41,male,high,2025-02-28,high
client_962,Carolina,Ortiz,client962@ex.com,AB000962123,2024-09-22,active,31,female,medium,2025-04-25,medium
client_963,Igor,Volkov,client963@ex.com,AB000963123,2023-03-05,active,37,male,medium,2025-03-15,medium
client_964,Zoe,Bailey,client964@ex.com,AB000964123,2024-06-12,active,28,female,medium,2025-04-12,medium
client_965,Matteo,Conti,client965@ex.com,AB000965123,2023-10-28,active,33,male,medium,2025-03-20,medium
client_966,Katja,Becker,client966@ex.com,AB000966123,2024-02-01,active,26,female,low,2025-04-05,high
client_967,Takashi,Tanaka,client967@ex.com,AB000967123,2023-07-28,active,40,male,high,2025-03-10,high
client_968,Carmen,Flores,client968@ex.com,AB000968123,2024-05-08,active,31,female,medium,2025-04-22,medium
client_969,Markus,Koch,client969@ex.com,AB000969123,2023-12-18,active,38,male,medium,2025-03-25,medium
client_970,Svetlana,Mikhailova,client970@ex.com,AB000970123,2024-10-25,active,27,female,medium,2025-04-28,medium
client_971,Benjamin,Fowler,client971@ex.com,AB000971123,2023-04-12,active,45,male,high,2025-02-18,high
client_972,Chloé,Leroy,client972@ex.com,AB000972123,2024-08-15,active,25,female,low,2025-04-20,high
client_973,Hector,Mendez,client973@ex.com,AB000973123,2023-09-28,active,32,male,medium,2025-03-18,medium
client_974,Lena,Hoffmann,client974@ex.com,AB000974123,2024-03-08,active,28,female,medium,2025-04-08,medium
client_975,Dmitry,Sokolov,client975@ex.com,AB000975123,2023-06-25,active,39,male,medium,2025-03-01,medium
client_976,Sarah,Walsh,client976@ex.com,AB000976123,2024-11-18,active,26,female,low,2025-04-30,high
client_977,Akio,Sato,client977@ex.com,AB000977123,2023-01-01,active,43,male,high,2025-02-20,high
client_978,Isabella,Ramos,client978@ex.com,AB000978123,2024-04-28,active,30,female,medium,2025-04-15,medium
client_979,Tobias,Schulz,client979@ex.com,AB000979123,2023-08-12,active,36,male,medium,2025-03-22,medium
client_980,Natalia,Kuznetsova,client980@ex.com,AB000980123,2024-07-22,active,27,female,medium,2025-04-18,medium
client_981,Ryan,Hudson,client981@ex.com,AB000981123,2023-11-30,active,35,male,medium,2025-03-08,medium
client_982,Mei,Wang,client982@ex.com,AB000982123,2024-01-15,active,24,female,low,2025-04-05,high
client_983,Pierre,Moreau,client983@ex.com,AB000983123,2023-05-22,active,41,male,high,2025-02-28,high
client_984,Valeria,Gutierrez,client984@ex.com,AB000984123,2024-09-08,active,31,female,medium,2025-04-25,medium
client_985,Sergei,Orlov,client985@ex.com,AB000985123,2023-03-15,active,37,male,medium,2025-03-15,medium
client_986,Olivia,Brooks,client986@ex.com,AB000986123,2024-06-22,active,28,female,medium,2025-04-12,medium
client_987,Marco,Esposito,client987@ex.com,AB000987123,2023-10-05,active,33,male,medium,2025-03-20,medium
client_988,Katja,Wolf,client988@ex.com,AB000988123,2024-02-12,active,26,female,low,2025-04-05,high
client_989,Hiroshi,Kobayashi,client989@ex.com,AB000989123,2023-07-05,active,40,male,high,2025-03-10,high
client_990,Ana,Castro,client990@ex.com,AB000990123,2024-05-18,active,31,female,medium,2025-04-22,medium
client_991,Lukas,Fischer,client991@ex.com,AB000991123,2023-12-28,active,37,male,medium,2025-03-25,medium
client_992,Elena,Popova,client992@ex.com,AB000992123,2024-10-01,active,27,female,medium,2025-04-28,medium
client_993,Nathan,Lawson,client993@ex.com,AB000993123,2023-04-22,active,44,male,high,2025-02-18,high
client_994,Sophie,Dupont,client994@ex.com,AB000994123,2024-08-25,active,25,female,low,2025-04-20,high
client_995,Miguel,Torres,client995@ex.com,AB000995123,2023-09-05,active,32,male,medium,2025-03-18,medium
client_996,Anna,Müller,client996@ex.com,AB000996123,2024-03-18,active,28,female,medium,2025-04-08,medium
client_997,Vladimir,Petrov,client997@ex.com,AB000997123,2023-06-08,active,39,male,medium,2025-03-01,medium
client_998,Jessica,Hammond,client998@ex.com,AB000998123,2024-11-28,active,26,female,low,2025-04-30,high
client_999,Satoshi,Yamada,client999@ex.com,AB000999123,2023-01-12,active,42,male,high,2025-02-20,high
client_1000,Camila,Perez,client1000@ex.com,AB001000123,2024-04-05,active,30,female,medium,2025-04-15,medium
client_1001,Maximilian,Wagner,client1001@ex.com,AB001001123,2023-08-22,active,35,male,medium,2025-03-22,medium
client_1002,Irina,Volkova,client1002@ex.com,AB001002123,2024-07-01,active,27,female,medium,2025-04-18,medium
client_1003,Thomas,Barrett,client1003@ex.com,AB001003123,2023-11-08,active,34,male,medium,2025-03-08,medium
client_1004,Lin,Li,client1004@ex.com,AB001004123,2024-01-22,active,25,female,low,2025-04-05,high
client_1005,Henri,Lambert,client1005@ex.com,AB001005123,2023-05-18,active,41,male,high,2025-02-28,high
client_1006,Gabriela,Soto,client1006@ex.com,AB001006123,2024-09-28,active,31,female,medium,2025-04-25,medium
client_1007,Alexei,Ivanov,client1007@ex.com,AB001007123,2023-03-25,active,37,male,medium,2025-03-15,medium
client_1008,Emma,Chapman,client1008@ex.com,AB001008123,2024-06-08,active,28,female,medium,2025-04-12,medium
client_1009,Antonio,Russo,client1009@ex.com,AB001009123,2023-10-15,active,33,male,medium,2025-03-20,medium
client_1010,Katharina,Schulz,client1010@ex.com,AB001010123,2024-02-22,active,26,female,low,2025-04-05,high
client_1011,Yuto,Watanabe,client1011@ex.com,AB001011123,2023-07-15,active,40,male,high,2025-03-10,high
client_1012,Lucia,Ramirez,client1012@ex.com,AB001012123,2024-05-25,active,31,female,medium,2025-04-22,medium
client_1013,Felix,Huber,client1013@ex.com,AB001013123,2023-12-05,active,38,male,medium,2025-03-25,medium
client_1014,Tatiana,Sokolova,client1014@ex.com,AB001014123,2024-10-12,active,27,female,medium,2025-04-28,medium
client_1015,Alexander,Griffith,client1015@ex.com,AB001015123,2023-04-05,active,45,male,high,2025-02-18,high
client_1016,Audrey,Bernard,client1016@ex.com,AB001016123,2024-08-01,active,25,female,low,2025-04-20,high
client_1017,Diego,Fernandez,client1017@ex.com,AB001017123,2023-09-12,active,32,male,medium,2025-03-18,medium
client_1018,Lena,Meyer,client1018@ex.com,AB001018123,2024-03-28,active,28,female,medium,2025-04-08,medium
client_1019,Mikhail,Kozlov,client1019@ex.com,AB001019123,2023-06-18,active,39,male,medium,2025-03-01,medium
client_1020,Olivia,Francis,client1020@ex.com,AB001020123,2024-11-05,active,26,female,low,2025-04-30,high
client_1021,Kenji,Suzuki,client1021@ex.com,AB001021123,2023-01-22,active,43,male,high,2025-02-20,high
client_1022,Sofia,Gonzalez,client1022@ex.com,AB001022123,2024-04-15,active,30,female,medium,2025-04-15,medium
client_1023,Jan,Weber,client1023@ex.com,AB001023123,2023-08-08,active,36,male,medium,2025-03-22,medium
client_1024,Anastasia,Lebedeva,client1024@ex.com,AB001024123,2024-07-18,active,27,female,medium,2025-04-18,medium
client_1025,Daniel,Hayes,client1025@ex.com,AB001025123,2023-11-15,active,35,male,medium,2025-03-08,medium
client_1026,Jia,Zhang,client1026@ex.com,AB001026123,2024-01-30,active,24,female,low,2025-04-05,high
client_1027,François,Leroy,client1027@ex.com,AB001027123,2023-05-08,active,41,male,high,2025-02-28,high
client_1028,Valentina,Nunez,client1028@ex.com,AB001028123,2024-09-18,active,31,female,medium,2025-04-25,medium
client_1029,Dmitri,Morozov,client1029@ex.com,AB001029123,2023-03-01,active,37,male,medium,2025-03-15,medium
client_1030,Charlotte,Palmer,client1030@ex.com,AB001030123,2024-06-18,active,28,female,medium,2025-04-12,medium
client_1031,Roberto,Colombo,client1031@ex.com,AB001031123,2023-10-25,active,33,male,medium,2025-03-20,medium
client_1032,Julia,Fischer,client1032@ex.com,AB001032123,2024-02-08,active,26,female,low,2025-04-05,high
client_1033,Haruki,Takahashi,client1033@ex.com,AB001033123,2023-07-25,active,40,male,high,2025-03-10,high
client_1034,Elena,Alvarez,client1034@ex.com,AB001034123,2024-05-01,active,30,female,medium,2025-04-22,medium
client_1035,Stefan,Schneider,client1035@ex.com,AB001035123,2023-12-15,active,37,male,medium,2025-03-25,medium
client_1036,Olga,Ivanova,client1036@ex.com,AB001036123,2024-10-25,active,27,female,medium,2025-04-28,medium
client_1037,Christopher,Walters,client1037@ex.com,AB001037123,2023-04-15,active,44,male,high,2025-02-18,high
client_1038,Marie,Rousseau,client1038@ex.com,AB001038123,2024-08-12,active,25,female,low,2025-04-20,high
client_1039,Carlos,Medina,client1039@ex.com,AB001039123,2023-09-22,active,32,male,medium,2025-03-18,medium
client_1040,Hannah,Hoffmann,client1040@ex.com,AB001040123,2024-03-05,active,28,female,medium,2025-04-08,medium
client_1041,Sergey,Kuznetsov,client1041@ex.com,AB001041123,2023-06-28,active,39,male,medium,2025-03-01,medium
client_1042,Rebecca,Payne,client1042@ex.com,AB001042123,2024-11-15,active,26,female,low,2025-04-30,high
client_1043,Ryo,Yamamoto,client1043@ex.com,AB001043123,2023-01-05,active,42,male,high,2025-02-20,high
client_1044,Lucia,Morales,client1044@ex.com,AB001044123,2024-04-25,active,30,female,medium,2025-04-15,medium
client_1045,Niklas,Keller,client1045@ex.com,AB001045123,2023-08-18,active,35,male,medium,2025-03-22,medium
client_1046,Irina,Petrova,client1046@ex.com,AB001046123,2024-07-28,active,27,female,medium,2025-04-18,medium
